CustomerID,Frequency,Monetary,Recency
13654,6,16.30921686746988,42
13655,2,16.66017857142857,113
13656,2,7.747959183673469,164
13657,2,23.88375,10
13658,5,24.43675925925926,9
13659,2,15.174757281553399,205
13662,3,16.947307692307692,85
13663,1,14.574615384615385,178
13666,3,7.054166666666667,59
13667,1,3.603012048192771,148
13668,21,13.628142548596113,2
13669,2,24.283333333333335,50
13670,1,13.988,74
13672,2,31.065,300
13673,2,6.457333333333334,18
13675,2,19.472800000000003,150
13678,1,14.5375,151
13680,4,19.170721649484534,0
13681,4,14.523333333333333,17
13682,1,19.833333333333332,186
13684,1,2.245862068965517,285
13685,7,79.98564102564103,2
13686,1,9.0,182
13689,1,151.66666666666666,62
13690,1,19.13888888888889,58
13692,3,28.081509433962264,24
13694,50,114.50637323943663,3
13695,15,27.823666666666668,30
13697,1,12.608333333333333,38
13699,1,22.041428571428575,154
13700,10,11.590876288659794,25
13703,1,99.5,317
13704,9,17.224328358208954,4
13705,3,25.423571428571428,7
13706,1,16.5395,302
13707,2,16.800208333333334,266
13708,1,5.823061224489796,270
13709,13,18.828805970149254,3
13710,1,22.56,31
13711,2,19.38923076923077,218
13712,1,22.884,246
13715,5,10.359519230769232,280
13716,1,6.584761904761905,268
13717,6,14.166764705882352,31
13718,2,25.545833333333334,245
13719,5,17.361333333333334,14
13720,4,18.60232558139535,116
13721,1,18.719285714285714,35
13722,3,27.945999999999998,131
13723,1,33.30833333333334,216
13725,8,19.043846153846154,49
13726,2,25.70619047619047,38
13727,2,16.674,28
13728,6,16.12920634920635,36
13730,2,17.50232558139535,135
13731,2,16.068157894736842,218
13732,1,14.904848484848486,27
13735,4,14.787384615384616,24
13736,2,3.8410526315789473,4
13737,1,11.319999999999999,199
13739,1,72.3,17
13740,1,15.25,240
13741,3,19.65970588235294,71
13742,12,9.92929712460064,16
13743,7,32.72195121951219,2
13744,2,17.15111111111111,94
13745,1,12.001600000000002,161
13747,1,79.6,373
13748,5,33.86607142857143,95
13750,5,68.63583333333334,53
13751,1,32.916666666666664,287
13752,6,15.671733333333334,123
13753,1,21.178857142857144,287
13754,2,23.549999999999997,151
13755,9,6.567165109034268,3
13756,14,36.54591549295775,1
13758,7,27.26965811965812,11
13759,2,26.376400000000004,32
13760,2,5.03140350877193,53
13761,2,15.295000000000002,49
13762,1,43.81714285714286,218
13763,1,114.33066666666667,62
13764,3,7.340193236714976,70
13767,37,46.79445652173913,1
13769,10,20.71488888888889,1
13771,4,22.138235294117646,63
13772,3,6.489190751445087,33
13774,1,15.681818181818182,81
13777,33,131.86375634517768,0
13778,1,19.855555555555554,102
13780,2,6.315964912280702,6
13781,1,7.5200000000000005,250
13782,6,8.043008849557522,12
13784,11,79.44483870967741,9
13786,1,32.91428571428571,366
13787,2,9.969032258064518,75
13790,1,7.751111111111111,3
13791,2,137.8181818181818,127
13792,2,15.042307692307693,65
13798,57,106.4580229226361,0
13799,2,17.663076923076922,116
13800,1,16.91878787878788,309
13801,1,14.121739130434783,66
13802,3,76.657,138
13803,1,16.298235294117646,254
13804,7,19.173259259259257,30
13805,2,71.12307692307692,51
13806,1,25.637999999999998,63
13807,1,16.085714285714285,366
13808,5,22.995526315789476,5
13809,1,12.920833333333334,304
13810,3,42.828857142857146,28
13811,3,62.65384615384615,183
13812,3,14.972222222222221,41
13813,4,19.809565217391306,39
13814,2,27.703859649122805,91
13815,4,22.882727272727273,21
13816,2,20.416785714285716,23
13817,2,15.957500000000001,28
13819,3,31.676388888888887,301
13821,2,6.536271186440678,144
13822,2,6.583333333333333,5
13823,2,23.941499999999998,18
13824,5,36.93347826086956,32
13826,1,18.95,175
13827,3,4.4543478260869565,57
13828,1,13.966000000000001,21
13831,6,30.534027777777776,15
13832,1,17.4,18
13833,1,13.708928571428572,158
13835,4,15.174000000000001,24
13837,2,14.810555555555558,211
13838,4,4.089818181818182,5
13841,1,85.0,252
13842,9,16.43504854368932,58
13844,1,18.081,10
13845,1,34.775555555555556,64
13846,3,15.728363636363637,24
13848,3,251.0,91
13849,2,15.227227722772279,51
13850,1,17.155698924731183,128
13851,3,32.73407407407407,95
13853,1,47.39739130434783,56
13854,25,73.72290909090908,8
13856,3,27.75,168
13858,1,19.651818181818182,56
13859,1,7.184285714285714,325
13860,5,16.39342105263158,0
13862,8,15.894676258992806,17
13863,1,15.288999999999998,247
13865,4,16.718666666666667,57
13866,1,20.810000000000002,73
13867,3,16.7515,30
13868,2,96.74363636363637,6
13869,4,10.143585526315789,122
13870,8,24.095130434782607,1
13871,13,19.057291666666668,22
13873,3,16.93913043478261,119
13874,1,30.025000000000002,357
13875,5,17.180673076923078,53
13876,1,17.52857142857143,63
13877,1,39.08,85
13878,1,36.330571428571425,54
13880,13,19.513757575757577,20
13881,20,96.40179775280899,3
13882,5,18.325076923076924,2
13883,5,18.834366197183098,10
13884,5,13.349152542372881,6
13885,2,18.1,188
13886,1,15.2225,70
13887,1,18.397368421052633,203
13888,2,15.273589743589742,119
13889,1,27.793333333333337,92
13890,10,17.125545454545456,0
13892,4,23.443333333333335,26
13893,1,39.1,297
13894,3,20.911851851851853,23
13895,4,21.975169491525424,27
13897,1,18.303529411764707,49
13898,1,12.994166666666667,325
13899,2,20.448421052631577,15
13900,3,17.23139534883721,182
13901,5,19.242953020134227,71
13904,2,12.793846153846154,36
13908,4,19.42254098360656,79
13911,9,17.43858108108108,56
13914,2,18.983333333333334,11
13917,2,15.113333333333335,49
13918,2,40.428000000000004,49
13919,2,13.743214285714286,58
13922,1,24.607142857142858,351
13923,1,17.5565,53
13924,6,15.716666666666669,1
13925,4,16.54268292682927,92
13926,1,20.35,22
13927,1,16.61857142857143,74
13928,4,17.206296296296298,10
13929,2,93.62777777777778,168
13930,2,19.843529411764706,57
13931,2,21.336724137931036,95
13932,1,19.2125,294
13933,2,26.469130434782613,108
13934,1,29.74516129032258,263
13936,1,14.483846153846153,179
13937,1,17.65,168
13938,1,10.237142857142857,34
13939,3,12.634444444444444,22
13940,4,17.12530612244898,16
13941,5,113.62133333333334,21
13946,3,51.05181818181818,78
13947,1,18.119999999999997,64
13948,1,34.0,360
13949,6,15.170750000000002,2
13950,4,21.28742857142857,10
13951,3,17.293589743589745,175
13952,2,23.730445255474454,217
13953,7,175.784,6
13954,2,17.5968,1
13955,2,9.786666666666665,153
13956,5,6.933809523809524,4
13959,3,6.600444444444444,78
13960,2,19.185,20
13962,2,15.413636363636364,21
13963,4,18.986857142857144,307
13967,1,40.35,145
13969,18,14.578626817447496,6
13971,8,18.511812080536913,18
13972,2,12.683333333333334,70
13973,1,24.063636363636363,286
13974,1,14.77107142857143,48
13975,6,7.480972644376901,30
13976,1,35.798,206
13978,2,13.119333333333335,14
13979,1,16.108703703703704,72
13980,1,18.19454545454545,59
13982,4,16.863153153153153,38
13983,12,24.3311214953271,29
13984,5,57.531875,26
13985,15,20.229598853868197,3
13986,1,24.650769230769228,16
13988,6,17.726324786324785,19
13989,2,30.88,65
13990,1,19.45625,212
13991,6,10.400975609756097,11
13992,1,15.36,29
13993,9,28.647603305785125,42
13994,6,15.36581081081081,3
13995,5,16.205697674418605,14
13999,12,18.758701923076924,9
14000,1,42.37733333333333,210
14001,3,52.38666666666667,45
14002,2,11.270851063829788,133
14004,7,26.799064327485382,42
14005,5,34.22285714285714,9
14006,3,32.073,115
14009,2,16.562142857142856,197
14012,1,29.89090909090909,277
14013,3,13.91235294117647,109
14014,1,12.953333333333333,76
14015,1,45.867000000000004,52
14016,4,26.964037267080744,161
14019,3,21.539545454545454,46
14020,2,16.48205128205128,16
14021,3,28.722727272727273,154
14022,1,15.714285714285714,224
14023,2,18.840967741935486,6
14024,2,20.48125,121
14027,1,17.47,60
14029,2,31.177333333333333,62
14030,8,9.747272727272728,17
14031,19,69.14744,6
14032,11,20.80832167832168,1
14034,3,7.545232558139535,21
14035,5,21.636666666666667,28
14036,1,16.49078947368421,284
14037,2,5.257142857142858,175
14038,3,16.960652173913044,77
14039,1,25.366666666666664,32
14040,12,15.547248908296943,40
14041,1,6.733809523809524,265
14044,4,3.1379611650485435,26
14045,4,276.625,108
14046,1,11.070714285714287,283
14047,5,40.894062500000004,8
14048,1,4.822705882352941,304
14049,4,11.670962343096235,16
14050,2,13.821481481481483,31
14051,23,74.33519047619048,0
14052,1,4.024285714285715,19
14053,2,65.0625,123
14054,1,15.409999999999998,64
14055,1,72.56400000000001,105
14056,23,7.493299632352941,0
14057,17,21.949328621908126,23
14059,1,22.95,266
14060,19,30.39811881188119,4
14062,12,94.27792792792793,9
14064,5,17.329090909090908,28
14066,1,21.792857142857144,266
14067,2,7.2057692307692305,63
14068,1,11.077083333333334,319
14071,8,4.450681114551084,3
14073,1,11.618461538461538,31
14075,3,21.913023255813954,4
14076,1,2.6970454545454547,128
14077,5,11.89095238095238,40
14078,6,16.144153846153845,101
14079,1,31.258333333333336,124
14080,1,11.399999999999999,32
14081,2,6.1441333333333334,301
14082,1,6.2844827586206895,364
14083,9,5.6661016949152545,3
14085,18,9.868950892857143,1
14087,1,2.8157352941176472,2
14088,13,85.7246349745331,9
14089,1,12.211538461538462,56
14090,1,76.32000000000001,324
14092,14,19.050981308411213,7
14093,1,4.3386000000000005,11
14096,17,12.749909998043435,3
14098,1,7.016666666666667,36
14099,11,12.41668,15
14100,1,7.678000000000001,137
14101,6,170.76542857142857,73
14102,5,19.066896551724135,4
14104,2,10.295714285714284,154
14105,1,17.111216216216217,238
14107,7,21.977479674796747,51
14108,2,17.585588235294118,30
14109,1,16.022222222222222,72
14110,12,36.66548387096774,3
14111,4,69.285,13
14112,7,18.2196875,22
14113,4,54.13,3
14114,2,25.768666666666665,273
14116,5,19.204722222222223,19
14117,1,30.0,143
14121,4,17.485220125786164,3
14124,1,83.91600000000001,83
14125,3,16.38933734939759,10
14126,3,47.07533333333334,7
14127,3,16.129772727272726,122
14128,2,13.858695652173912,60
14129,5,21.61269230769231,1
14130,1,7.286515151515152,318
14132,11,17.930149999999998,1
14133,3,21.63,129
14135,15,35.00231343283583,1
14138,2,20.99739130434783,1
14139,1,15.993076923076924,45
14140,2,14.167424242424241,3
14141,4,22.87825,2
14142,1,14.173181818181819,372
14143,1,16.54285714285714,133
14145,4,340.2,46
14146,5,19.957142857142856,8
14147,2,96.67999999999999,77
14148,1,52.4,233
14149,1,15.950714285714286,220
14150,2,25.33230769230769,35
14152,2,12.67938775510204,74
14154,2,25.87730769230769,238
14155,1,19.791666666666668,265
14156,55,84.02156272401434,9
14157,2,9.236739130434783,19
14158,1,12.381951219512196,39
14159,11,3.9407234042553196,19
14161,3,10.554038461538463,215
14162,2,11.5744,173
14163,4,47.036730769230765,86
14164,2,56.26793103448276,70
14165,1,5.0183333333333335,275
14167,4,11.251800000000001,38
14171,1,6.272241379310345,97
14173,4,15.546206896551723,10
14174,1,5.171538461538462,32
14175,3,21.626174496644296,59
14176,4,18.609677419354842,296
14177,4,13.401463414634147,85
14178,7,5.032264150943396,8
14179,2,4.46859872611465,40
14180,25,19.785500000000003,10
14184,1,18.870416666666667,66
14185,1,65.88333333333334,330
14188,6,31.605538461538462,30
14189,15,17.56256603773585,1
14191,13,18.08787644787645,1
14193,2,20.318809523809524,67
14194,21,19.601934369602763,4
14195,2,144.57142857142858,201
14196,1,55.919999999999995,106
14198,4,17.984615384615385,17
14199,1,92.69999999999999,217
14201,7,20.20108108108108,59
14204,1,3.861794871794872,1
14205,2,19.445833333333333,16
14206,1,16.407999999999998,238
14208,1,15.174000000000001,94
14209,6,23.83252873563218,10
14210,6,18.684705882352944,105
14211,9,20.009821428571428,52
14212,1,118.94222222222223,89
14214,5,14.990746268656716,30
14215,6,16.57148148148148,11
14216,4,31.17457627118644,2
14217,17,20.0498,1
14218,1,14.123333333333335,42
14219,1,12.848571428571429,3
14220,2,30.114285714285714,246
14221,9,17.78652849740933,41
14222,1,16.662682926829266,176
14223,3,16.518833333333333,91
14224,4,8.93566371681416,109
14226,5,33.55742424242424,28
14227,10,19.148342857142858,25
14229,3,38.68,51
14231,3,18.514200000000002,183
14232,5,17.80930434782609,42
14233,4,41.792,48
14234,4,5.130068027210885,21
14235,5,39.80835443037975,74
14236,2,32.724000000000004,80
14237,1,17.88888888888889,372
14238,1,18.35625,325
14239,11,21.257589285714285,42
14240,2,21.19857142857143,29
14241,1,21.37,183
14242,2,17.534375,234
14243,10,18.360070921985816,8
14245,2,15.680092592592594,219
14246,3,19.654133333333334,110
14247,1,6.838499999999999,277
14248,1,37.8225,317
14250,3,17.153603603603603,6
14251,5,36.91923076923077,1
14256,2,18.284150943396227,259
14257,5,29.242641509433966,63
14258,9,114.14396396396396,8
14259,1,24.0,141
14261,2,22.37403846153846,50
14262,8,18.3093006993007,7
14264,2,19.64529411764706,154
14265,2,17.10258064516129,108
14267,3,27.568,162
14270,1,16.98793103448276,331
14271,1,11.232,225
14272,2,13.271515151515151,73
14273,4,19.309310344827587,50
14276,3,17.4959375,98
14277,3,18.864864864864863,14
14280,1,16.755,196
14282,15,24.035324675324677,2
14284,2,18.6015625,30
14285,4,70.74111111111111,20
14286,3,16.53125,23
14287,3,19.625555555555554,7
14288,1,26.6625,212
14289,6,19.388510638297873,8
14290,5,22.917326732673267,10
14291,11,16.385021097046412,1
14292,9,48.719300000000004,7
14293,4,17.15672131147541,2
14295,1,33.24,39
14297,4,21.053709677419352,17
14298,44,31.476664630421503,7
14299,9,27.73160839160839,7
14300,1,14.4,18
14301,1,49.24153846153846,116
14304,1,22.555882352941175,222
14305,3,17.70438095238095,70
14306,2,63.4339393939394,50
14307,6,16.642888888888887,88
14309,9,20.10709401709402,7
14311,1,15.513,242
14312,6,18.524022988505745,46
14314,1,15.0,106
14315,6,24.565643564356435,44
14317,1,21.190833333333334,64
14320,2,15.412580645161292,206
14321,5,12.445121951219512,10
14323,2,16.807222222222222,114
14326,1,22.98125,241
14327,1,25.97083333333333,162
14329,7,19.28387596899225,16
14331,2,16.523571428571426,123
14332,3,33.6084,22
14333,1,27.68,67
14334,8,15.754382716049383,16
14335,2,7.581,15
14336,4,17.943444444444445,16
14338,2,18.97483870967742,160
14339,1,22.108571428571427,242
14340,1,22.45,218
14341,8,16.92953125,44
14342,4,31.836190476190477,20
14344,8,12.534225352112676,126
14345,1,18.16333333333333,38
14346,2,17.026333333333334,120
14348,1,22.753888888888888,259
14349,1,4.306451612903226,9
14350,1,15.718333333333334,273
14351,1,51.0,164
14352,4,22.95659574468085,156
14353,1,15.1,214
14354,2,18.18,5
14355,1,15.854545454545455,365
14356,2,21.24939393939394,79
14357,1,5.628,42
14359,3,16.58509090909091,18
14360,4,18.102820512820514,31
14362,1,4.094594594594595,21
14364,8,53.87463768115942,108
14367,16,17.711746641074857,7
14368,1,19.375,319
14371,1,25.125,294
14373,1,19.1375,357
14375,1,3.5690909090909093,184
14377,2,56.095454545454544,190
14379,2,7.567391304347827,43
14381,1,3.619285714285714,51
14382,1,4.88484126984127,25
14383,3,21.14728813559322,37
14385,3,14.436428571428573,8
14386,1,20.342857142857145,296
14387,3,12.428776978417266,32
14388,8,17.273333333333333,9
14389,2,23.188000000000002,64
14390,9,16.347077464788732,9
14393,1,13.59,217
14395,9,9.999741379310345,1
14396,2,6.684794520547945,64
14397,19,30.034022988505747,2
14400,1,22.988000000000003,148
14401,13,22.26087912087912,3
14403,4,73.7905,129
14404,6,14.4932,33
14406,1,19.59375,118
14407,6,29.557945205479452,106
14408,7,24.519150943396227,10
14409,6,38.137962962962966,70
14410,9,5.821534391534391,91
14411,1,75.92857142857143,310
14412,2,17.90767441860465,42
14413,1,5.502272727272727,361
14414,7,15.432783505154639,91
14415,13,10.113246977547496,0
14416,2,35.01571428571429,21
14418,3,15.622983870967742,3
14419,6,5.206881188118811,10
14420,1,13.362758620689654,98
14421,2,30.115185185185187,56
14422,6,19.205585585585588,0
14423,1,88.39999999999999,217
14424,1,322.08,17
14426,10,20.007455357142856,23
14427,2,21.37294117647059,49
14428,5,8.934744525547444,6
14431,1,27.668235294117647,302
14432,6,5.964190981432361,9
14434,6,114.39999999999999,21
14436,1,9.895555555555555,98
14437,1,12.6,365
14438,1,14.655555555555557,305
14439,1,83.16375,319
14440,5,42.8669090909091,7
14441,4,33.58607843137255,0
14442,2,25.235238095238095,204
14443,4,15.270967741935484,53
14446,4,3.6474729241877255,0
14447,5,16.617571428571427,18
14448,2,18.767500000000002,8
14449,4,3.5431999999999997,18
14450,3,12.08125,180
14451,2,6.132380952380952,59
14452,2,4.3175,10
14453,1,5.451363636363637,189
14456,9,3.1861457233368533,4
14457,1,28.41,310
14459,1,49.67351351351351,154
14460,3,27.14625,109
14461,3,11.683666666666666,147
14462,11,8.500300429184549,65
14463,3,88.27,97
14465,3,8.44260162601626,246
14466,7,31.561111111111114,28
14467,4,6.699550561797753,17
14470,2,10.725348837209303,11
14472,8,6.991207547169812,103
14473,2,33.47714285714286,73
14474,1,18.884827586206896,45
14475,3,22.04404761904762,71
14476,1,11.352941176470589,256
14477,4,130.95999999999998,19
14479,2,17.569444444444443,253
14480,1,21.465384615384615,10
14481,2,21.217,164
14482,6,14.765036496350364,17
14483,1,15.233333333333333,281
14484,1,22.994285714285716,49
14485,1,3.539130434782609,38
14487,6,8.324857142857143,26
14488,1,23.136521739130433,67
14489,1,15.446,206
14491,2,20.05470588235294,174
14493,5,19.860333333333337,6
14494,1,19.937142857142856,25
14495,2,20.633333333333333,50
14496,2,28.35842105263158,311
14497,1,16.392068965517243,308
14498,5,10.141554404145078,42
14499,3,4.254947368421053,25
14500,3,50.978571428571435,87
14501,2,25.121000000000002,183
14502,11,3.9964309210526316,19
14503,6,21.605243902439025,2
14504,4,6.2921495327102805,46
14505,8,7.464242038216561,16
14506,5,6.6462711864406785,16
14507,6,14.398736842105265,23
14508,2,4.873636363636364,21
14511,5,19.33544117647059,10
14512,2,11.968695652173912,187
14513,3,37.965833333333336,100
14514,3,14.35072463768116,60
14515,6,21.192755102040817,17
14517,2,18.358333333333334,32
14518,1,10.898125,63
14520,2,67.65,1
14522,4,57.32588235294117,23
14523,1,20.090833333333332,107
14524,9,9.359543147208122,31
14525,9,14.95,19
14527,55,8.761204943357363,2
14528,1,20.234444444444442,36
14529,3,2.7164788732394367,59
14530,6,13.437136150234743,25
14532,4,14.57578125,235
14533,7,31.44709677419355,24
14534,18,8.656102362204726,2
14535,3,8.70378048780488,59
14536,1,9.497222222222222,259
14537,1,35.556,57
14538,2,20.43421052631579,64
14539,2,16.79625,15
14540,3,13.417746478873239,9
14541,8,13.84142857142857,58
14542,1,20.65,185
14543,16,50.70042253521127,28
14544,2,18.056756756756755,23
14546,5,6.48345088161209,4
14547,8,11.196478873239437,3
14548,2,163.2,150
14549,1,5.165,310
14550,2,16.114255319148935,10
14551,2,18.622999999999998,17
14552,1,2.8810526315789473,151
14553,5,7.604159292035398,18
14554,4,11.229014778325125,9
14555,2,16.449473684210528,56
14557,1,49.27375,84
14560,22,30.240135135135134,6
14561,3,15.6631884057971,75
14562,18,11.949331742243437,3
14565,4,24.40251968503937,95
14566,1,358.0,110
14567,2,46.374545454545455,56
14569,1,18.949166666666667,0
14570,2,7.519310344827586,280
14572,7,10.704351145038167,2
14573,9,7.223876651982379,179
14576,1,35.400000000000006,371
14577,4,6.989512195121952,12
14578,1,7.02625,2
14581,1,8.152941176470588,16
14582,1,19.018333333333334,40
14583,5,3.2680794701986757,5
14584,4,10.54142857142857,168
14585,1,5.415517241379311,49
14586,1,12.49263157894737,276
14587,9,4.259541778975741,18
14589,1,13.25,371
14591,4,7.501193181818182,14
14592,3,3.5312658227848104,34
14593,3,4.087086092715231,21
14594,2,6.987115384615384,6
14595,6,17.06470588235294,19
14597,2,18.430638297872342,10
14598,1,4.4394,43
14600,1,15.733200000000002,305
14601,1,30.565714285714286,10
14603,1,330.0,274
14606,93,4.511075831154277,0
14607,14,200.1172839506173,15
14608,4,89.25750000000001,3
14609,4,150.39,71
14616,3,135.36,242
14618,3,34.59,8
14619,1,19.722,245
14620,2,15.876153846153848,205
14621,5,19.438695652173916,0
14622,1,15.265714285714287,184
14623,5,6.666917293233083,31
14624,2,17.373076923076923,56
14625,2,16.974150943396225,195
14626,4,22.87926229508197,23
14628,2,27.998333333333335,90
14629,2,6.3684,3
14631,3,24.56048780487805,50
14632,1,14.32,262
14633,1,17.245,265
14636,2,21.780357142857145,35
14638,1,27.725,50
14639,6,17.351686046511627,51
14640,6,20.070285714285717,23
14641,1,15.78,21
14642,1,48.06,58
14643,2,22.380967741935486,169
14644,2,31.95230769230769,67
14645,2,19.903000000000002,156
14646,73,134.97399807321773,1
14647,1,8.430000000000001,200
14649,4,7.5408064516129025,4
14651,2,6.4727722772277225,66
14652,1,3.937241379310345,76
14653,7,8.233547008547008,0
14655,4,39.43326530612245,7
14656,2,3.638125,168
14657,4,6.7319047619047625,17
14658,2,8.522413793103448,4
14659,9,9.999723320158102,8
14660,2,9.524666666666667,86
14661,1,26.9875,26
14662,4,4.722101910828026,28
14664,2,6.492244897959184,19
14665,5,20.39666666666667,60
14666,1,13.946428571428571,23
14667,25,16.18172839506173,10
14669,3,7.58578313253012,241
14670,2,3.1939837398373987,279
14672,2,12.549999999999999,234
14673,5,23.464864864864865,2
14675,1,6.148041237113402,15
14676,6,60.672380952380955,30
14680,16,111.45003875968993,24
14681,3,71.27857142857142,70
14682,2,26.0,187
14684,5,3.080794871794872,25
14687,1,41.892,106
14688,21,17.219444444444445,7
14689,1,8.676923076923076,208
14690,2,7.3968750000000005,43
14691,5,29.779295774647885,30
14692,4,8.699264705882353,136
14693,1,21.6125,264
14696,7,15.991923076923076,3
14697,2,8.573181818181817,217
14698,5,6.0863499999999995,1
14699,1,13.641250000000001,213
14700,3,19.599107142857143,31
14701,9,7.725045871559633,10
14702,17,9.508157894736842,0
14703,1,14.462272727272728,14
14704,9,3.8014249363867685,10
14705,1,179.0,198
14708,3,40.2275,2
14709,13,25.10734693877551,14
14710,4,4.4079411764705885,13
14711,11,8.230782608695652,9
14712,3,36.6828,28
14713,11,7.876331360946745,8
14714,1,16.019,23
14715,4,12.21661971830986,24
14716,2,6.029607843137255,42
14719,5,6.731234042553191,1
14720,3,17.94081081081081,5
14722,1,6.443571428571429,146
14723,6,4.333436293436294,9
14725,1,13.948510638297874,24
14727,1,26.857999999999997,273
14729,1,4.415352112676056,373
14730,8,4.107294372294372,0
14731,3,8.444888888888888,46
14732,8,18.384285714285717,7
14733,12,47.455,15
14735,32,31.26644329896907,3
14737,3,68.50294117647059,3
14738,7,24.34166666666667,42
14739,7,65.038,3
14740,3,16.272022471910113,196
14741,6,23.73457627118644,11
14744,7,42.30692307692308,15
14745,5,17.684927536231886,112
14747,1,18.233333333333334,248
14748,5,15.907303370786517,28
14752,1,77.928,43
14753,1,18.771666666666665,86
14754,2,15.562195121951218,44
14755,11,21.320340425531914,9
14756,1,19.446315789473687,14
14757,1,22.13157894736842,74
14758,4,20.90225352112676,144
14759,3,15.940882352941177,4
14760,1,17.84,296
14761,2,23.263636363636365,58
14762,1,14.310476190476189,263
14764,1,46.38333333333333,46
14765,3,6.515641025641026,28
14766,6,18.321259259259257,7
14768,2,38.52,16
14769,8,9.808832391713747,2
14770,2,16.854230769230767,231
14772,1,15.473333333333333,111
14775,3,16.865,57
14776,11,21.694871794871798,50
14778,2,20.881714285714285,126
14779,3,9.418292682926829,280
14780,2,16.58074074074074,54
14782,1,33.35,319
14784,2,19.332666666666668,25
14785,2,25.8,9
14788,2,22.648,6
14789,1,32.94,28
14790,4,16.19695652173913,16
14792,1,3.1,63
14793,1,16.356428571428573,20
14794,7,16.498875,2
14795,1,21.908333333333335,165
14796,17,7.045485865724381,0
14798,3,14.478333333333333,52
14799,1,12.13076923076923,50
14800,12,11.310156657963446,47
14801,1,3.3217543859649123,60
14803,3,19.217045454545453,161
14804,1,29.439166666666665,8
14805,4,11.878260869565217,14
14806,1,17.580909090909092,74
14808,8,11.768831168831168,39
14810,11,8.209960629921259,40
14813,2,5.2717241379310344,369
14815,2,14.68867924528302,36
14816,1,67.9625,196
14817,2,17.624444444444443,199
14818,3,13.704166666666666,73
14819,2,20.928461538461537,63
14820,4,17.492758620689656,20
14821,1,24.400000000000002,366
14823,3,4.591857142857143,179
14824,4,38.88655172413793,9
14825,12,18.50841666666667,3
14828,3,125.86823529411765,196
14829,4,16.60833333333333,28
14830,1,4.843076923076923,52
14834,6,25.676119402985073,17
14836,3,17.075,9
14837,4,15.273148148148149,89
14840,1,15.7125,267
14841,6,23.88231884057971,52
14842,4,19.480620689655172,43
14844,4,24.537,63
14847,1,23.799999999999997,148
14849,25,20.439536082474227,21
14850,1,15.511904761904763,311
14851,2,18.2625,22
14852,6,19.83699300699301,57
14853,2,52.86666666666667,23
14854,7,21.746269841269843,77
14855,2,32.2825,118
14856,3,19.854307692307692,35
14857,2,19.552,59
14859,4,23.340344827586208,12
14860,1,15.483636363636363,18
14861,1,20.965,51
14862,2,17.525,25
14863,1,24.25090909090909,28
14865,2,13.05,6
14866,12,145.35252525252525,10
14867,3,19.73,185
14868,8,20.511041666666667,2
14869,2,10.306428571428572,8
14870,1,25.173076923076923,261
14871,4,5.390107526881721,2
14873,1,18.56,209
14875,2,31.17702127659575,107
14878,9,12.099098360655738,12
14880,3,15.012826086956522,76
14881,1,15.023529411764706,19
14882,2,53.60909090909092,26
14883,6,14.369622641509434,18
14885,1,51.02133333333333,131
14886,1,20.266666666666666,252
14887,1,310.3333333333333,78
14888,1,18.46,206
14889,1,13.59,335
14890,1,17.95,253
14891,2,16.79939393939394,147
14893,2,16.956849315068496,9
14894,1,28.51086956521739,84
14895,20,22.366887550200804,7
14896,2,10.901627906976746,204
14897,4,24.84327272727273,7
14898,6,11.645045871559633,22
14901,9,14.805104166666666,10
14902,1,16.633000000000003,25
14903,5,7.986657142857142,20
14904,2,14.86144927536232,1
14905,2,36.24411764705882,157
14907,7,21.21878787878788,2
14908,1,30.866666666666667,73
14910,4,14.478333333333333,2
14911,201,25.345885361552032,0
14912,2,32.14259259259259,16
14913,4,14.108390804597702,35
14915,2,25.623333333333335,90
14916,4,16.48025974025974,70
14918,2,35.781111111111116,115
14920,2,17.153859649122808,212
14921,2,16.872692307692308,29
14923,1,17.025000000000002,50
14924,1,31.005000000000003,245
14929,1,20.35272727272727,31
14930,3,18.605984251968504,108
14931,5,30.675121951219513,4
14932,1,21.384117647058822,365
14934,2,21.734942528735633,81
14935,1,178.471,296
14936,8,22.35445054945055,33
14937,3,47.70235294117647,56
14944,12,34.707352941176474,29
14946,1,33.63333333333333,13
14947,2,20.77285714285714,71
14948,6,17.491587301587302,22
14950,1,19.53684210526316,18
14951,1,15.5845,78
14952,11,58.69195652173913,59
14953,1,5.2901851851851855,24
14954,1,3.8292207792207793,11
14957,1,4.8741666666666665,252
14958,3,11.798292682926828,146
14959,4,11.786779661016949,63
14960,2,8.195185185185185,7
14961,9,22.579102564102566,10
14962,1,25.34,270
14963,5,7.6684375,9
14964,1,15.862307692307693,246
14965,2,7.359135802469136,95
14966,1,5.08388888888889,14
14967,1,77.3,49
14968,1,3.988918918918919,29
14970,4,46.825294117647054,67
14971,3,7.083741935483871,34
14972,1,6.376111111111111,127
14973,3,41.0765625,106
14974,1,5.290588235294117,36
14975,1,25.44909090909091,56
14976,7,10.984166666666667,56
14978,5,8.97836448598131,71
14981,1,12.765,245
14984,2,5.188974358974359,18
14985,2,3.5181927710843373,197
14987,2,81.6,15
14988,1,8.3635,211
14995,2,3.866333333333334,38
14997,3,21.007692307692306,45
14998,2,5.606351351351352,169
15000,1,6.37038961038961,47
15002,4,14.276173913043479,115
15004,1,7.927077922077922,146
15005,28,5.661303956834533,15
15006,1,3.639242424242424,50
15007,1,13.075833333333334,158
15009,3,6.996833333333334,11
